brawler1,brawler2,brawler3,picks,wr,map
BELLE,GRAY,JANET,12,0.583333333,dry_season
ANGELO,HANK,MANDY,12,0.5,dry_season
GENE,GRAY,SAM,12,0.25,dry_season
GENE,KIT,PIPER,12,0.666666667,dry_season
BYRON,GENE,LEON,12,0.75,dry_season
BELLE,GRAY,LEON,12,0.833333333,dry_season
DARRYL,MANDY,PIPER,12,0.666666667,dry_season
GRAY,HANK,LEON,12,0.75,dry_season
ANGELO,JUJU,LEON,12,0.416666667,dry_season
BROCK,GUS,MR. P,12,0.833333333,dry_season
GUS,LEON,NANI,12,0.25,dry_season
CARL,MANDY,TICK,12,0.5,dry_season
BROCK,NANI,TICK,12,0.333333333,dry_season
BELLE,JUJU,OLLIE,12,0.583333333,dry_season
PENNY,SPROUT,SQUEAK,12,0.833333333,dry_season
ANGELO,GUS,TICK,12,0.75,dry_season
CARL,MANDY,MORTIS,12,0.583333333,dry_season
BELLE,BYRON,MANDY,12,0.416666667,hideout
LOU,MANDY,MR. P,12,1,hideout
NANI,PIPER,STU,12,0.583333333,hideout
GUS,MAX,SQUEAK,12,0.833333333,hideout
GRAY,PIPER,TICK,12,0.583333333,hideout
CARL,GRAY,GUS,12,0.416666667,hideout
BELLE,JUJU,NANI,12,0.666666667,hideout
BROCK,PIPER,SQUEAK,12,0.666666667,hideout
BELLE,GRAY,JUJU,12,0.75,hideout
GENE,MAX,MORTIS,12,0.416666667,hideout
BELLE,BROCK,SPROUT,12,0.5,hideout
BELLE,GENE,TICK,12,0.416666667,hideout
MEEPLE,OLLIE,PIPER,12,1,hideout
GRAY,LOLA,PIPER,12,0.416666667,hideout
ANGELO,MANDY,MORTIS,12,0.5,hideout
MANDY,PIPER,TICK,12,0.333333333,hideout
GRAY,GUS,MORTIS,12,0.583333333,hideout
ANGELO,MANDY,MEEPLE,12,0.666666667,hideout
KIT,MANDY,OLLIE,12,0.666666667,hideout
BELLE,NANI,OLLIE,12,0.666666667,hideout
LEON,LOLA,PIPER,12,0.583333333,hideout
CARL,JUJU,PIPER,12,0.75,hideout
GENE,PENNY,R-T,12,0.75,hideout
COLT,NANI,PIPER,12,0.583333333,hideout
ANGELO,BELLE,CARL,12,0.666666667,hideout
JUJU,NANI,R-T,12,0.333333333,hideout
ANGELO,R-T,SQUEAK,12,0.583333333,hideout
BROCK,JUJU,MANDY,12,0.5,hideout
BYRON,MANDY,MR. P,12,0.416666667,hideout
GENE,GRAY,GROM,12,0.5,hideout
FANG,GUS,MR. P,12,0.666666667,hideout
ANGELO,JANET,NANI,12,0.833333333,hideout
CARL,LEON,MAX,12,0.666666667,hideout
NANI,OLLIE,SQUEAK,12,0.833333333,hideout
MANDY,MELODIE,PENNY,12,0.416666667,hideout
MEEPLE,NANI,PIPER,12,0.416666667,hideout
BELLE,MELODIE,NANI,12,0.5,hideout
COLT,MANDY,PIPER,12,0.5,hideout
ANGELO,BELLE,MR. P,12,0.833333333,hideout
FANG,GENE,GUS,12,0.666666667,hideout
ANGELO,GENE,JANET,12,0.333333333,hideout
BROCK,MANDY,OLLIE,12,0.5,hideout
BYRON,MANDY,MELODIE,12,0.833333333,hideout
LEON,LOU,PIPER,12,0.333333333,hideout
LEON,MANDY,PENNY,12,0.666666667,hideout
MAX,OLLIE,SQUEAK,12,0.833333333,hideout
GENE,MANDY,TICK,12,0.666666667,hideout
GUS,LARRY & LAWRIE,PIPER,12,0.666666667,hideout
GUS,LEON,MORTIS,12,0.833333333,hideout
BELLE,CARL,MANDY,12,0.333333333,hideout
CARL,OLLIE,PIPER,12,0.166666667,hideout
GENE,LOU,MELODIE,12,0.5,hideout
GENE,JUJU,PEARL,12,0.5,layer_cake
MEEPLE,MORTIS,SQUEAK,12,0.75,layer_cake
ANGELO,KENJI,MANDY,12,0.333333333,layer_cake
ANGELO,GRAY,MR. P,12,0.333333333,layer_cake
ANGELO,JUJU,SQUEAK,12,0.833333333,layer_cake
BERRY,LOU,MORTIS,12,0.25,layer_cake
LEON,MANDY,TICK,12,0.5,layer_cake
DARRYL,GENE,R-T,12,0.333333333,layer_cake
GENE,OLLIE,PIPER,12,0.833333333,layer_cake
JANET,LEON,SPROUT,12,0.416666667,layer_cake
CARL,PENNY,TICK,12,0.583333333,layer_cake
BROCK,OLLIE,PENNY,12,0.416666667,layer_cake
ANGELO,JUJU,PIPER,12,0.666666667,layer_cake
GENE,GRAY,STU,12,0.5,layer_cake
GRAY,KIT,PIPER,12,0.25,layer_cake
ANGELO,GRAY,MICO,12,0.5,layer_cake
JUJU,MANDY,SHADE,12,0.666666667,layer_cake
GENE,GUS,TICK,12,0.166666667,layer_cake
ANGELO,MORTIS,PIPER,12,0.583333333,layer_cake
JANET,KIT,SQUEAK,12,0.583333333,layer_cake
CARL,KENJI,MANDY,12,0.416666667,layer_cake
BROCK,DARRYL,PENNY,12,0.5,layer_cake
CARL,OLLIE,SQUEAK,12,0.583333333,layer_cake
GENE,GRAY,LILY,12,0.75,layer_cake
DARRYL,GENE,GUS,12,0.583333333,layer_cake
BROCK,JANET,LEON,12,0.666666667,layer_cake
GRAY,JUJU,R-T,12,0.416666667,layer_cake
JUJU,PIPER,SQUEAK,12,0.5,layer_cake
DARRYL,JANET,SQUEAK,12,0.666666667,layer_cake
GENE,HANK,POCO,12,0.166666667,layer_cake
BUZZ,JANET,JUJU,12,0.666666667,layer_cake
BUSTER,CARL,GENE,12,0.75,layer_cake
GENE,GROM,MANDY,12,0.75,layer_cake
CARL,MORTIS,TICK,12,0.666666667,layer_cake
ANGELO,LOU,SQUEAK,12,0.833333333,layer_cake
GRAY,KENJI,MEEPLE,12,0.666666667,layer_cake
ANGELO,BROCK,CARL,12,0.666666667,layer_cake
JANET,PIPER,TICK,12,0,layer_cake
BYRON,HANK,JUJU,12,0.416666667,layer_cake
BUSTER,GENE,MELODIE,12,0.5,layer_cake
BROCK,MEEPLE,OLLIE,12,0.833333333,layer_cake
BROCK,CARL,OLLIE,12,0.833333333,layer_cake
GRAY,JANET,PEARL,12,0.166666667,layer_cake
CARL,HANK,SPROUT,12,0.583333333,layer_cake
BROCK,JANET,TICK,12,0.416666667,layer_cake
CARL,GENE,MAX,12,0.5,layer_cake
GENE,MORTIS,MR. P,12,0.416666667,layer_cake
BERRY,OLLIE,PENNY,12,0.833333333,layer_cake
GENE,GROM,PIPER,12,0.166666667,layer_cake
BERRY,GRAY,OLLIE,12,0.75,layer_cake
MANDY,PENNY,R-T,12,0.416666667,layer_cake
GRAY,GROM,OLLIE,12,0.833333333,layer_cake
BUSTER,JUJU,PENNY,12,0.666666667,layer_cake
GRAY,MEEPLE,PIPER,12,0.333333333,layer_cake
ANGELO,DARRYL,MANDY,12,0.833333333,layer_cake
BARLEY,GRAY,PIPER,12,0.666666667,layer_cake
BROCK,MANDY,SPROUT,12,0.416666667,layer_cake
BROCK,MEEPLE,SQUEAK,12,0.833333333,layer_cake
GENE,LEON,SPROUT,12,0.5,layer_cake
BUSTER,GRAY,SQUEAK,12,0.75,layer_cake
HANK,JUJU,POCO,12,0.666666667,layer_cake
JUJU,OLLIE,PIPER,12,0.5,layer_cake
JANET,PIPER,SQUEAK,12,0.666666667,layer_cake
PENNY,R-T,TICK,12,0.833333333,layer_cake
JUJU,PENNY,R-T,12,0.333333333,layer_cake
BUSTER,CARL,GRAY,12,0.583333333,layer_cake
BUZZ,GRAY,PENNY,12,0.666666667,layer_cake
GENE,GUS,HANK,12,0.583333333,layer_cake
CARL,GROM,GUS,12,0.583333333,layer_cake
GUS,MR. P,PENNY,12,0.5,layer_cake
GRAY,GUS,TICK,12,0.833333333,layer_cake
GENE,MR. P,SPROUT,12,0.583333333,layer_cake
MORTIS,PIPER,SQUEAK,12,0.833333333,layer_cake
CARL,GUS,MANDY,12,0.166666667,layer_cake
BROCK,GENE,MEEPLE,12,0.333333333,layer_cake
DARRYL,GENE,LOU,12,0.166666667,layer_cake
GRAY,LILY,PENNY,12,0.5,layer_cake
GENE,GRAY,MAX,12,0.5,layer_cake
BARLEY,GRAY,OLLIE,12,0.5,layer_cake
MANDY,OLLIE,SPROUT,12,0.833333333,layer_cake
GUS,PENNY,SQUEAK,12,0.416666667,layer_cake
LOU,MR. P,SQUEAK,12,0.666666667,layer_cake
HANK,PENNY,TICK,12,0.666666667,layer_cake
CARL,CHESTER,GRAY,12,0.5,layer_cake
GENE,PEARL,PENNY,12,0.583333333,layer_cake
LEON,MANDY,OLLIE,12,0.833333333,layer_cake
BUZZ,GRAY,JUJU,12,0.333333333,layer_cake
GUS,JANET,PENNY,12,0.333333333,layer_cake
CARL,JANET,KIT,12,0.5,layer_cake
CARL,DARRYL,SQUEAK,12,1,layer_cake
BROCK,GRAY,R-T,12,0.666666667,layer_cake
ANGELO,FANG,PIPER,12,0.5,shooting_star
ANGELO,BEA,SPROUT,12,0.333333333,shooting_star
GUS,MAX,SPROUT,12,0.166666667,shooting_star
ANGELO,MANDY,PENNY,12,0.583333333,shooting_star
BROCK,BYRON,NANI,12,0.75,shooting_star
BROCK,MR. P,PIPER,12,0.5,shooting_star
BEA,MELODIE,PIPER,12,0.416666667,shooting_star
MR. P,PIPER,R-T,12,0.666666667,shooting_star
BROCK,EVE,GUS,12,0.5,shooting_star
GENE,JUJU,MR. P,12,0.583333333,shooting_star
GENE,MORTIS,SPROUT,12,0.333333333,shooting_star
ANGELO,BYRON,JUJU,12,0.416666667,shooting_star
GRAY,LEON,MAX,12,0.833333333,shooting_star
BYRON,PENNY,PIPER,12,0.583333333,shooting_star
BELLE,GENE,SQUEAK,12,0.416666667,shooting_star
GUS,MR. P,OLLIE,12,0.5,shooting_star
BROCK,NANI,SQUEAK,12,0.833333333,shooting_star
ANGELO,BYRON,MAX,12,0.666666667,shooting_star
ANGELO,FANG,GENE,12,0.333333333,shooting_star
MR. P,NANI,PEARL,12,0.666666667,shooting_star
GENE,GUS,PENNY,12,0.833333333,shooting_star
BELLE,BROCK,MR. P,12,0.5,shooting_star
BYRON,HANK,MR. P,12,0.75,shooting_star
BELLE,LEON,R-T,12,0.416666667,shooting_star
BYRON,KIT,OLLIE,12,0.583333333,shooting_star
BEA,MAX,PIPER,12,0.416666667,shooting_star
BEA,BELLE,GUS,12,0.5,shooting_star
PIPER,R-T,SQUEAK,12,0.333333333,shooting_star
EVE,OLLIE,PIPER,12,0.75,shooting_star
BYRON,LEON,MANDY,12,0.5,shooting_star
BELLE,MR. P,R-T,12,0.833333333,shooting_star
GENE,MAX,TICK,12,0.666666667,shooting_star
BROCK,GUS,TICK,12,0.666666667,shooting_star
EVE,MANDY,PIPER,12,0.583333333,shooting_star
LEON,MAX,OLLIE,12,0.666666667,shooting_star
GRAY,HANK,MANDY,12,0.833333333,shooting_star
MR. P,NANI,TICK,12,0.666666667,shooting_star
MANDY,MELODIE,SPROUT,12,0.25,shooting_star
BROCK,MR. P,NANI,12,0.833333333,shooting_star
GUS,R-T,SQUEAK,12,0.166666667,shooting_star
CARL,PIPER,SPROUT,12,0.333333333,shooting_star
CARL,LEON,MANDY,12,0.25,shooting_star
GUS,MANDY,MORTIS,12,0.5,shooting_star
ANGELO,MR. P,NANI,12,1,shooting_star
BYRON,LEON,SPROUT,12,0.583333333,shooting_star
MANDY,MORTIS,PIPER,12,0.833333333,shooting_star
BYRON,EVE,NANI,12,0.666666667,shooting_star
MANDY,NANI,PEARL,12,0.25,shooting_star
BELLE,JANET,PIPER,12,0.25,shooting_star
LEON,MANDY,OLLIE,12,0.333333333,shooting_star
GUS,JUJU,MAX,12,0.166666667,shooting_star
KENJI,LARRY & LAWRIE,RICO,12,0.458333333,triple_dribble
CARL,DYNAMIKE,MAX,12,0.5,triple_dribble
BARLEY,CHESTER,RICO,12,0.583333333,triple_dribble
BEA,JANET,MEEPLE,12,0.666666667,triple_dribble
LARRY & LAWRIE,MAX,MELODIE,12,0.75,triple_dribble
MAX,MORTIS,SQUEAK,12,0.5,triple_dribble
BARLEY,MAISIE,NITA,12,0.583333333,triple_dribble
CARL,CHESTER,MELODIE,12,0.5,triple_dribble
BERRY,MEEPLE,STU,12,0.666666667,triple_dribble
FRANK,GRAY,RICO,12,0.291666667,triple_dribble
CARL,LARRY & LAWRIE,SPIKE,12,0.833333333,triple_dribble
AMBER,CARL,STU,12,0.416666667,triple_dribble
BEA,BERRY,OLLIE,12,0.791666667,triple_dribble
EDGAR,RICO,STU,12,0.333333333,triple_dribble
JUJU,MAISIE,MAX,12,0.583333333,triple_dribble
JANET,LARRY & LAWRIE,MEEPLE,12,0.208333333,triple_dribble
JUJU,MR. P,SURGE,12,0.5,triple_dribble
JUJU,MAX,MEEPLE,12,0.666666667,triple_dribble
BEA,JUJU,SHADE,12,0.708333333,triple_dribble
ASH,SQUEAK,STU,12,0.166666667,triple_dribble
CARL,MELODIE,MR. P,12,0.166666667,triple_dribble
JUJU,KENJI,MELODIE,12,0.875,triple_dribble
DYNAMIKE,JANET,MAX,12,0.166666667,triple_dribble
EL PRIMO,JUJU,SQUEAK,12,0.458333333,triple_dribble
FRANK,GRIFF,STU,12,0.25,triple_dribble
FRANK,JANET,MELODIE,12,0.833333333,triple_dribble
MELODIE,SQUEAK,STU,12,0.666666667,triple_dribble
JANET,MORTIS,MR. P,12,0.25,triple_dribble
BUZZ,MAX,SANDY,12,0.583333333,triple_dribble
CARL,RICO,SQUEAK,12,0.5,triple_dribble
JUJU,MAISIE,MELODIE,12,0.666666667,triple_dribble
FRANK,MEEPLE,MELODIE,12,0.5,triple_dribble
BERRY,LOU,OLLIE,12,0.833333333,triple_dribble
ASH,BERRY,MAX,12,0.5,triple_dribble
HANK,LARRY & LAWRIE,MORTIS,12,0.333333333,triple_dribble
BERRY,OLLIE,RICO,12,0.666666667,triple_dribble
BUZZ,JANET,LOU,12,0.666666667,triple_dribble
GRAY,MR. P,STU,12,0.166666667,triple_dribble
BARLEY,HANK,POCO,12,0.666666667,triple_dribble
EL PRIMO,JANET,STU,12,0.5,triple_dribble
JANET,MAX,SQUEAK,12,0.333333333,triple_dribble
JANET,JUJU,MEEPLE,12,0.708333333,triple_dribble
LARRY & LAWRIE,LOU,SURGE,12,0.666666667,triple_dribble
CARL,DYNAMIKE,MELODIE,12,0.833333333,triple_dribble
BIBI,POCO,STU,12,0.416666667,triple_dribble
GRIFF,JANET,STU,12,0.625,triple_dribble
JANET,MAX,OLLIE,12,0.5,triple_dribble
FRANK,STU,SURGE,12,0.333333333,triple_dribble
CHESTER,RICO,STU,12,0.5,triple_dribble
LOU,NITA,POCO,12,0.75,triple_dribble
MR. P,RICO,STU,12,0.75,triple_dribble
DYNAMIKE,FRANK,MAISIE,12,0.5,triple_dribble
HANK,JUJU,POCO,12,0.416666667,triple_dribble
EL PRIMO,JANET,MEEPLE,12,0.583333333,triple_dribble
HANK,LOU,TARA,12,0.666666667,triple_dribble
BEA,MAISIE,OLLIE,12,0.666666667,triple_dribble
JANET,MELODIE,PENNY,12,0.333333333,triple_dribble
GRAY,MORTIS,RICO,12,0.333333333,triple_dribble
EL PRIMO,JUJU,RICO,12,0.666666667,triple_dribble
JANET,KENJI,MELODIE,12,0.666666667,triple_dribble
FRANK,GRAY,JUJU,12,1,triple_dribble
BEA,OLLIE,SURGE,12,0.5,triple_dribble
CHESTER,MELODIE,STU,12,0.333333333,triple_dribble
DYNAMIKE,LOU,SURGE,12,0.5,triple_dribble
FRANK,JUJU,MEEPLE,12,0.583333333,triple_dribble
BARLEY,BUSTER,JANET,12,0.833333333,triple_dribble
BERRY,SAM,STU,12,0.333333333,triple_dribble
FRANK,GRAY,MELODIE,12,0.75,triple_dribble
FRANK,OLLIE,STU,12,0.5,triple_dribble
DYNAMIKE,RICO,TARA,12,0.291666667,triple_dribble
CARL,MEEPLE,SURGE,12,0.583333333,triple_dribble
JANET,LARRY & LAWRIE,MAISIE,12,0.75,triple_dribble
ASH,BARLEY,MAISIE,12,0.416666667,triple_dribble
LOU,MAISIE,OLLIE,12,0.75,triple_dribble
KENJI,LOU,MAX,12,0.583333333,triple_dribble
MEEPLE,MR. P,RICO,12,0.666666667,triple_dribble
BARLEY,CARL,EL PRIMO,12,0.833333333,triple_dribble
MEEPLE,OLLIE,SURGE,12,0,triple_dribble
DYNAMIKE,HANK,JANET,12,0.416666667,triple_dribble
BARLEY,CHESTER,MEEPLE,12,0.416666667,triple_dribble
BUZZ,SHADE,STU,12,0.666666667,triple_dribble
BEA,MELODIE,MORTIS,12,0.333333333,triple_dribble
JACKY,MR. P,SURGE,12,0.5,triple_dribble
JUJU,OLLIE,SANDY,12,0.75,triple_dribble
BUZZ,FRANK,POCO,12,0.333333333,triple_dribble
BEA,LARRY & LAWRIE,LOU,12,0.5,triple_dribble
HANK,LOU,MR. P,12,0.416666667,triple_dribble
DYNAMIKE,GRAY,STU,12,0.583333333,triple_dribble
BARLEY,EL PRIMO,POCO,12,0.333333333,triple_dribble
LOU,MEEPLE,MELODIE,12,0.416666667,pinball_dreams
CARL,MR. P,SURGE,12,0.583333333,pinball_dreams
CARL,KENJI,MAISIE,12,0.5,pinball_dreams
JUJU,MEEPLE,MORTIS,12,0.416666667,pinball_dreams
MEEPLE,OLLIE,RICO,12,0.833333333,pinball_dreams
MORTIS,PIPER,STU,12,0.5,pinball_dreams
MAISIE,SQUEAK,STU,12,0.25,pinball_dreams
BARLEY,CARL,MR. P,12,0.5,pinball_dreams
KENJI,LARRY & LAWRIE,RICO,12,0.416666667,pinball_dreams
MEEPLE,MR. P,STU,12,0.833333333,pinball_dreams
BEA,MELODIE,RICO,12,0.375,pinball_dreams
BUSTER,LOU,STU,12,0.833333333,pinball_dreams
CARL,OLLIE,PENNY,12,0.833333333,pinball_dreams
CARL,KENJI,RICO,12,0.5,pinball_dreams
JUJU,RICO,SQUEAK,12,0.75,pinball_dreams
CARL,JUJU,KENJI,12,0.333333333,pinball_dreams
CARL,PENNY,STU,12,0.583333333,pinball_dreams
FRANK,GUS,OLLIE,12,0.666666667,pinball_dreams
LOU,MAISIE,STU,12,0.625,pinball_dreams
LARRY & LAWRIE,OLLIE,RICO,12,0.666666667,pinball_dreams
HANK,MEEPLE,SQUEAK,12,0.583333333,pinball_dreams
JUJU,KENJI,MAISIE,12,0.75,pinball_dreams
CARL,GRAY,MAISIE,12,0.5,pinball_dreams
JUJU,PIPER,STU,12,0.791666667,pinball_dreams
JANET,NITA,RICO,12,0.333333333,pinball_dreams
JUJU,POCO,STU,12,0.5,pinball_dreams
JANET,JUJU,SPIKE,12,0.833333333,pinball_dreams
FRANK,LOU,SURGE,12,0.5,pinball_dreams
FRANK,GRIFF,STU,12,0.75,pinball_dreams
BEA,FRANK,MOE,12,0.791666667,pinball_dreams
BARLEY,GUS,JANET,12,0.666666667,pinball_dreams
BEA,BIBI,JUJU,12,0.833333333,pinball_dreams
BEA,NITA,PENNY,12,0.583333333,pinball_dreams
GRIFF,HANK,RICO,12,0.666666667,pinball_dreams
MORTIS,RICO,SURGE,12,0.333333333,pinball_dreams
JANET,KENJI,LOU,12,0.5,pinball_dreams
BEA,HANK,LOU,12,0.583333333,pinball_dreams
BEA,EL PRIMO,RICO,12,0.833333333,pinball_dreams
FRANK,GUS,JANET,12,0.666666667,pinball_dreams
HANK,MAX,POCO,12,0.416666667,pinball_dreams
BROCK,SQUEAK,STU,12,0.083333333,pinball_dreams
BEA,JUJU,MAISIE,12,0.583333333,pinball_dreams
FRANK,MEEPLE,MR. P,12,0.75,pinball_dreams
FRANK,MAISIE,MR. P,12,0.666666667,pinball_dreams
JANET,OLLIE,POCO,12,0.666666667,pinball_dreams
BUZZ,MR. P,SURGE,12,0.666666667,pinball_dreams
GUS,MORTIS,OLLIE,12,0.916666667,pinball_dreams
LARRY & LAWRIE,SQUEAK,STU,12,0.416666667,pinball_dreams
GRAY,MAX,SPIKE,12,0.666666667,pinball_dreams
BEA,CARL,NITA,12,0.666666667,pinball_dreams
CARL,STU,SURGE,12,0.666666667,pinball_dreams
MAISIE,MORTIS,STU,12,0.25,pinball_dreams
PENNY,SHADE,STU,12,0.333333333,pinball_dreams
BEA,GRIFF,RICO,12,0.416666667,pinball_dreams
LOU,MELODIE,MORTIS,12,0.333333333,pinball_dreams
BARLEY,FRANK,RICO,12,0.708333333,pinball_dreams
BEA,LARRY & LAWRIE,SANDY,12,0.833333333,pinball_dreams
JUJU,KENJI,STU,12,0.75,pinball_dreams
LARRY & LAWRIE,MAX,SQUEAK,12,0.791666667,pinball_dreams
BEA,CARL,PENNY,12,0.625,pinball_dreams
JUJU,SAM,STU,12,0.5,pinball_dreams
BARLEY,MAISIE,MORTIS,12,0.5,pinball_dreams
BARLEY,GUS,SURGE,12,0.833333333,pinball_dreams
NITA,POCO,STU,12,0.333333333,pinball_dreams
OLLIE,POCO,RICO,12,0.5,pinball_dreams
JANET,JUJU,MORTIS,12,0.333333333,pinball_dreams
GRIFF,LARRY & LAWRIE,RICO,12,0.166666667,pinball_dreams
GUS,JANET,JUJU,12,0.5,pinball_dreams
DYNAMIKE,RICO,SURGE,12,0.5,pinball_dreams
HANK,LARRY & LAWRIE,STU,12,0.833333333,pinball_dreams
BARLEY,CHESTER,FRANK,12,0.666666667,pinball_dreams
HANK,MAX,SURGE,12,0.666666667,pinball_dreams
BEA,LARRY & LAWRIE,MORTIS,12,0.875,pinball_dreams
BEA,MELODIE,NITA,12,0.75,pinball_dreams
CARL,GRAY,MAX,12,0.166666667,pinball_dreams
LOU,MORTIS,POCO,12,0.75,pinball_dreams
JANET,OLLIE,SURGE,12,0.333333333,pinball_dreams
HANK,JANET,STU,12,0.666666667,pinball_dreams
BARLEY,FRANK,JANET,12,0.666666667,pinball_dreams
MAX,MELODIE,STU,12,0.458333333,pinball_dreams
JUJU,MEEPLE,MELODIE,12,0.666666667,pinball_dreams
BARLEY,DARRYL,RICO,12,0.416666667,pinball_dreams
GRIFF,OLLIE,POCO,12,0.583333333,pinball_dreams
CORDELIUS,JUJU,RICO,12,0.333333333,pinball_dreams
BEA,SHADE,STU,12,0.833333333,pinball_dreams
JANET,MAX,MORTIS,12,0.25,pinball_dreams
KENJI,LOU,MR. P,12,0.625,pinball_dreams
DYNAMIKE,MAX,NITA,12,0.5,pinball_dreams
EL PRIMO,MAX,SANDY,12,0.666666667,pinball_dreams
CARL,EL PRIMO,MR. P,12,0.416666667,sneaky_fields
EL PRIMO,FRANK,POCO,12,0.666666667,sneaky_fields
BEA,OLLIE,SANDY,12,0.583333333,sneaky_fields
OLLIE,OTIS,STU,12,0.5,sneaky_fields
JACKY,JANET,RICO,12,0.375,sneaky_fields
ASH,BYRON,STU,12,0.666666667,sneaky_fields
BERRY,EL PRIMO,STU,12,0.333333333,sneaky_fields
BEA,HANK,SPIKE,12,0.666666667,sneaky_fields
MAX,RICO,TARA,12,0.416666667,sneaky_fields
BIBI,CARL,RICO,12,0.333333333,sneaky_fields
CARL,MAX,MORTIS,12,0.416666667,sneaky_fields
BUSTER,LOU,STU,12,0.375,sneaky_fields
ASH,HANK,MAX,12,0.833333333,sneaky_fields
EL PRIMO,GUS,MR. P,12,0.5,sneaky_fields
CHESTER,JUJU,STU,12,0.666666667,sneaky_fields
JANET,MEEPLE,MORTIS,12,0.5,sneaky_fields
JANET,LARRY & LAWRIE,RICO,12,0.333333333,sneaky_fields
BEA,EL PRIMO,JUJU,12,1,sneaky_fields
CORDELIUS,RICO,SURGE,12,0.583333333,sneaky_fields
MAISIE,MAX,RICO,12,0.166666667,sneaky_fields
ASH,JACKY,RICO,12,0.375,sneaky_fields
BULL,MORTIS,RICO,12,0.333333333,sneaky_fields
LOU,MEEPLE,STU,12,0.375,sneaky_fields
BEA,HANK,TARA,12,0.833333333,sneaky_fields
RICO,ROSA,STU,12,0.583333333,sneaky_fields
FRANK,JUJU,RICO,12,0.75,sneaky_fields
CARL,MORTIS,NITA,12,0.833333333,sneaky_fields
BUZZ,STU,SURGE,12,0.5,sneaky_fields
GRIFF,JANET,MR. P,12,0.416666667,sneaky_fields
BERRY,EL PRIMO,OLLIE,12,0.583333333,sneaky_fields
HANK,MAISIE,NITA,12,0.625,sneaky_fields
MAISIE,OLLIE,STU,12,1,sneaky_fields
BARLEY,BEA,CARL,12,0.333333333,sneaky_fields
CARL,SPIKE,STU,12,0.333333333,sneaky_fields
NITA,PENNY,STU,12,0.416666667,sneaky_fields
BUZZ,SANDY,STU,12,0.666666667,sneaky_fields
BUSTER,JUJU,MAX,12,0.333333333,sneaky_fields
MR. P,RICO,SPIKE,12,0.666666667,sneaky_fields
BUZZ,LOU,RICO,12,0.458333333,sneaky_fields
MR. P,STU,SURGE,12,0.5,sneaky_fields
OTIS,SQUEAK,STU,12,0.583333333,sneaky_fields
BEA,CHESTER,RICO,12,1,sneaky_fields
BARLEY,MAX,STU,12,0.541666667,sneaky_fields
LOU,SANDY,SURGE,12,0.5,sneaky_fields
GUS,JANET,SQUEAK,12,0.541666667,sneaky_fields
BEA,JUJU,KENJI,12,0.583333333,sneaky_fields
ASH,LOU,MAISIE,12,0.375,sneaky_fields
BEA,COLT,FRANK,12,0.375,sneaky_fields
BEA,BUSTER,SURGE,12,0.5,sneaky_fields
BIBI,CARL,SURGE,12,0.666666667,sneaky_fields
JANET,NITA,OLLIE,12,0.75,sneaky_fields
JANET,MAX,ROSA,12,0.75,sneaky_fields
MORTIS,RICO,SURGE,12,0.416666667,sneaky_fields
LOU,NITA,TARA,12,0.75,sneaky_fields
FRANK,MEEPLE,SQUEAK,12,0.666666667,sneaky_fields
FRANK,JANET,SQUEAK,12,0.833333333,sneaky_fields
BUZZ,NITA,RICO,12,0.375,sneaky_fields
DYNAMIKE,FRANK,STU,12,0.75,sneaky_fields
MR. P,RICO,SQUEAK,12,0.5,sneaky_fields
ASH,CHESTER,SQUEAK,12,0.583333333,sneaky_fields
MAX,MEEPLE,NITA,12,0.5,sneaky_fields
MAISIE,RICO,SQUEAK,12,0.333333333,sneaky_fields
ASH,GRIFF,RICO,12,0.833333333,sneaky_fields
EL PRIMO,FRANK,STU,12,0.666666667,sneaky_fields
JUJU,LOU,SURGE,12,0.541666667,sneaky_fields
BUSTER,FRANK,MAX,12,0.583333333,sneaky_fields
BUZZ,JUJU,LOU,12,0.625,sneaky_fields
MAX,NITA,SPIKE,12,0.833333333,sneaky_fields
JANET,LOU,ROSA,12,0.333333333,sneaky_fields
MEEPLE,RICO,TARA,12,0.666666667,sneaky_fields
CHESTER,RICO,STU,12,0.416666667,sneaky_fields
FRANK,GUS,STU,12,0.666666667,sneaky_fields
CHESTER,FRANK,STU,12,0.5,sneaky_fields
GRIFF,LOU,NITA,12,0.75,sneaky_fields
BUZZ,MAISIE,STU,12,0.541666667,sneaky_fields
BUSTER,POCO,RICO,12,0.25,sneaky_fields
CHESTER,HANK,POCO,12,0.833333333,sneaky_fields
ASH,GRIFF,POCO,12,0.666666667,sneaky_fields
BELLE,RICO,STU,12,0.541666667,sneaky_fields
ASH,MAX,MEEPLE,12,0.5,sneaky_fields
BEA,NITA,RUFFS,12,0.666666667,sneaky_fields
GRIFF,JUJU,STU,12,0.666666667,sneaky_fields
HANK,RICO,SQUEAK,12,0.291666667,sneaky_fields
CHESTER,JANET,RICO,12,0.666666667,sneaky_fields
BUZZ,GUS,STU,12,0.333333333,sneaky_fields
JUJU,SPIKE,STU,12,0.666666667,sneaky_fields
BUZZ,HANK,MAX,12,0.416666667,sneaky_fields
HANK,LOU,MAISIE,12,0.458333333,sneaky_fields
LOU,NITA,SQUEAK,12,0.5,sneaky_fields
DYNAMIKE,MEEPLE,SURGE,12,1,sneaky_fields
JACKY,MEEPLE,STU,12,0.75,sneaky_fields
CARL,JANET,ROSA,12,0.666666667,sneaky_fields
JANET,RICO,ROSA,12,0.666666667,sneaky_fields
